id,name,description,audience_size,type,source,partner,path
112357865446666,Remote sensing (Fjärranalys),,5198,education_majors,,,Demographics/Education/Fields of Study/Remote sensing (Fjärranalys)
6003250209911,MSX,,2556260,interests,,,Interests/Additional interests/MSX
6002993242394,Agfa-Gevaert,,36650,interests,,,Interests/Additional interests/Agfa-Gevaert
6003256829369,Atom Entertainment,,651170,interests,,,Interests/Additional interests/Atom Entertainment
6003282995927,Aia,,47790,interests,,,Interests/Additional interests/Aia
6003605617220,Studio,,101266820,interests,,,Interests/Additional interests/Studio
6004115721224,FIFA World Cup awards,,1613090,interests,,,Interests/Additional interests/FIFA World Cup awards
6003351888130,aqarmap,,164029,interests,,,Interests/Additional interests/aqarmap
6003332995745,Krazy (rapper),,8222410,interests,,,Interests/Additional interests/Krazy (rapper)
289085894473344,QMC,,7949,education_schools,,,Demographics/Education/Schools/Universities/QMC
6003000071450,RNA,,814530,interests,,,Interests/Additional interests/RNA
270376429652544,BGA,,6062,education_schools,,,Demographics/Education/Schools/Universities/BGA
6003181244533,Exploration,,28082580,interests,,,Interests/Additional interests/Exploration
6003288260600,Aiken Promotions,,94890,interests,,,Interests/Additional interests/Aiken Promotions
127293873951084,BRD Inter College,,6311,education_schools,,,Demographics/Education/Schools/Universities/BRD Inter College
6003221970476,FC Bayern Munich,,42614100,interests,,,Interests/Additional interests/FC Bayern Munich
6003452862471,Music genre,,27019250,interests,,,Interests/Additional interests/Music genre
6003328262011,Omurice,,148760,interests,,,Interests/Additional interests/Omurice
6003319217309,Azula,,877420,interests,,,Interests/Additional interests/Azula
6003180347502,Electroencephalography,,1420110,interests,,,Interests/Additional interests/Electroencephalography
6003339370357,Body mass index,,3047830,interests,,,Interests/Additional interests/Body mass index
1460766604209470,General Manager (GM),,199668,work_positions,,,Demographics/Work/Job Titles/General Manager (GM)
6003024467650,Destiny (Irene Adler),,731530,interests,,,Interests/Additional interests/Destiny (Irene Adler)
6003468538663,QUT Creative Industries,,4910,interests,,,Interests/Additional interests/QUT Creative Industries
104046639631957,Ruthless Records,,2364,work_employers,,,Demographics/Work/Employers/Ruthless Records
6003344771223,Overhead press,,110770,interests,,,Interests/Additional interests/Overhead press
6003135922040,Saeed Anwar,,187670,interests,,,Interests/Additional interests/Saeed Anwar
6003051735844,Faith Hill,,3343340,interests,,,Interests/Additional interests/Faith Hill
167050813322149,Geeksquad,,25179,work_employers,,,Demographics/Work/Employers/Geeksquad
6003268326136,National University of Rwanda,,18040,interests,,,Interests/Additional interests/National University of Rwanda
6013027743122,ZHU,,257810,interests,,,Interests/Additional interests/ZHU
6003091440415,Melanie Fiona,,388850,interests,,,Interests/Additional interests/Melanie Fiona
853270634695089,Checkers and Rally's,,1059700,interests,,,Interests/Additional interests/Checkers and Rally's
6002966337046,Human rights,,38410490,interests,,,Interests/Additional interests/Human rights
6003048815785,Arabic music,,11109900,interests,,,Interests/Additional interests/Arabic music
6003182557933,JYJ,,1441810,interests,,,Interests/Additional interests/JYJ
6003320566818,ACSM American Fitness Index,,3860,interests,,,Interests/Additional interests/ACSM American Fitness Index
6003636475583,"Hof, Bavaria",,724100,interests,,,"Interests/Additional interests/Hof, Bavaria"
6003480554565,QX (magazine),,22800,interests,,,Interests/Additional interests/QX (magazine)
6003428576940,Anu Aggarwal,,34090,interests,,,Interests/Additional interests/Anu Aggarwal
6003332620832,Beaver,,3607920,interests,,,Interests/Additional interests/Beaver
6003161037017,Citizenship of the European Union,,612460,interests,,,Interests/Additional interests/Citizenship of the European Union
6003471437863,Lof,,254380,interests,,,Interests/Additional interests/Lof
6003290381256,State of Mexico,,13241430,interests,,,Interests/Additional interests/State of Mexico
6003901797266,Alex Rodriguez,,1803250,interests,,,Interests/Additional interests/Alex Rodriguez
112231075458685,Breeder (Fokker),,18273,work_positions,,,Demographics/Work/Job Titles/Breeder (Fokker)
6003045600844,Instant messaging,,1045608920,interests,,,Interests/Additional interests/Instant messaging
6003125816988,"Paddington, Queensland",,31990,interests,,,"Interests/Additional interests/Paddington, Queensland"
6003091616270,Bookselling,,30730770,interests,,,Interests/Additional interests/Bookselling
6003657036704,Mayo GAA,,193390,interests,,,Interests/Additional interests/Mayo GAA
6004301528652,ANLAMLI SÖZLER,,554930,interests,,,Interests/Additional interests/ANLAMLI SÖZLER
6003496761631,NTC,,286160,interests,,,Interests/Additional interests/NTC
134946276572862,Sheikh Khalifa Bin Zayed Arab Pakistan School,,9543,education_schools,,,Demographics/Education/Schools/Universities/Sheikh Khalifa Bin Zayed Arab Pakistan School
6003203003472,asa,,1740030,interests,,,Interests/Additional interests/asa
166194416755601,Bimtech,,5971,education_schools,,,Demographics/Education/Schools/Universities/Bimtech
175233872614176,Aswan University | جامعة أسوان,,33540,education_schools,,,Demographics/Education/Schools/Universities/Aswan University | جامعة أسوان
160417521943,Sonny's BBQ,,2610,work_employers,,,Demographics/Work/Employers/Sonny's BBQ
6003349158621,Necmettin Erbakan,,740930,interests,,,Interests/Additional interests/Necmettin Erbakan
117548243367,Rhode Island School of Design,,35158,education_schools,,,Demographics/Education/Schools/Universities/Rhode Island School of Design
6003059355015,Cato,,103780,interests,,,Interests/Additional interests/Cato
112301132119285,Adler University,,3040,education_schools,,,Demographics/Education/Schools/Universities/Adler University
6003122946334,Arizona Game and Fish Department,,68230,interests,,,Interests/Additional interests/Arizona Game and Fish Department
6003397685403,Asda Story,,4020,interests,,,Interests/Additional interests/Asda Story
6003390337396,Glitch (music),,11535250,interests,,,Interests/Additional interests/Glitch (music)
6009440347189,Amour (2012 film),,67530610,interests,,,Interests/Additional interests/Amour (2012 film)
6003470257803,Anzacs (TV series),,22740,interests,,,Interests/Additional interests/Anzacs (TV series)
6003110797392,The Bourne Supremacy (film),,472330,interests,,,Interests/Additional interests/The Bourne Supremacy (film)
6003485064586,Gakuen Heaven,,8530,interests,,,Interests/Additional interests/Gakuen Heaven
6003493491027,Acropolis,,1700420,interests,,,Interests/Additional interests/Acropolis
6003495341694,Goatee,,132400,interests,,,Interests/Additional interests/Goatee
6003340714993,Abnehmen,,125400,interests,,,Interests/Additional interests/Abnehmen
404113743095875,I'M NoT YeT woRkiNg i'M sTilL stUdiYinG,,3273,work_employers,,,Demographics/Work/Employers/I'M NoT YeT woRkiNg i'M sTilL stUdiYinG
108536309171085,B.B.D National Institute of Tech. & Management,,8531,education_schools,,,Demographics/Education/Schools/Universities/B.B.D National Institute of Tech. & Management
6003350332327,Bar examination,,762170,interests,,,Interests/Additional interests/Bar examination
6003245272711,Navy FFR,,37570,interests,,,Interests/Additional interests/Navy FFR
6003375402241,Han Chinese,,26070370,interests,,,Interests/Additional interests/Han Chinese
105707636130911,Bishop Cotton Boys' School,,59253,education_schools,,,Demographics/Education/Schools/Universities/Bishop Cotton Boys' School
1604303893145345,Art Institute of Atlanta,,31057,education_schools,,,Demographics/Education/Schools/Universities/Art Institute of Atlanta
6003252861475,Ultimate Ears,,748810,interests,,,Interests/Additional interests/Ultimate Ears
102100346498405,(ASNHS) Agusan Sur National High School,,3127,education_schools,,,Demographics/Education/Schools/Universities/(ASNHS) Agusan Sur National High School
6003270059302,Blockbuster (entertainment),,11323860,interests,,,Interests/Additional interests/Blockbuster (entertainment)
1654022938163611,<b><bg=ff00000f><fg=b000ff00>Ck Yêu Vk ╱◥◣ │∩ │◥███◣ ╱◥███◣...,,2186,work_employers,,,Demographics/Work/Employers/<b><bg=ff00000f><fg=b000ff00>Ck Yêu Vk ╱◥◣ │∩ │◥███◣ ╱◥███◣...
6003025252385,Drywall,,4837060,interests,,,Interests/Additional interests/Drywall
6003142581468,Michael Aspel,,2053350,interests,,,Interests/Additional interests/Michael Aspel
6003201589012,Boii,,127980,interests,,,Interests/Additional interests/Boii
6003488814057,Universitas Al Azhar Indonesia,,5400,interests,,,Interests/Additional interests/Universitas Al Azhar Indonesia
6003273242708,Fujairah,,696540,interests,,,Interests/Additional interests/Fujairah
6003215626745,Akron Zips,,51670,interests,,,Interests/Additional interests/Akron Zips
6018829515280,APQS,,156670,interests,,,Interests/Additional interests/APQS
6003324983180,ancestry,,4198190,interests,,,Interests/Additional interests/ancestry
6003139699939,Billionaire,,19544760,interests,,,Interests/Additional interests/Billionaire
116026298425010,bno sina,,12320,education_schools,,,Demographics/Education/Schools/Universities/bno sina
6003054364385,Purple Rain (film),,801020,interests,,,Interests/Additional interests/Purple Rain (film)
6002999519892,Church (building),,35151110,interests,,,Interests/Additional interests/Church (building)
6003167379558,Medium-density fibreboard,,4298340,interests,,,Interests/Additional interests/Medium-density fibreboard
6003077710893,Sugarcane juice,,857290,interests,,,Interests/Additional interests/Sugarcane juice
6003447840131,Loris Azzaro,,510770,interests,,,Interests/Additional interests/Loris Azzaro
6003108530390,Spear,,6271260,interests,,,Interests/Additional interests/Spear
189766812796,BNP Paribas Cardif,,5709,work_employers,,,Demographics/Work/Employers/BNP Paribas Cardif
6003420573231,Authority,,84411130,interests,,,Interests/Additional interests/Authority
6002936330572,Europe (band),,14485920,interests,,,Interests/Additional interests/Europe (band)
337179043050163,BKC (Bandung Karate Club),,2707,work_employers,,,Demographics/Work/Employers/BKC (Bandung Karate Club)
6010997082573,Zee Aflam TV,,5515910,interests,,,Interests/Additional interests/Zee Aflam TV
6003378181543,BBYO,,154040,interests,,,Interests/Additional interests/BBYO
6003109395378,NACHA,,11850,interests,,,Interests/Additional interests/NACHA
141767525851746,RVS Academy,,5449,education_schools,,,Demographics/Education/Schools/Universities/RVS Academy
6003266684109,Role-playing,,4309700,interests,,,Interests/Additional interests/Role-playing
537667672938714,Addetto al controllo di gestione,,133344,work_positions,,,Demographics/Work/Job Titles/Addetto al controllo di gestione
109725349054625,Bhilai Steel Plant,,2930,work_employers,,,Demographics/Work/Employers/Bhilai Steel Plant
6006521000225,Coffee (K-Cup),People in households that are heavy buyers of K-Cup coffee.,11522000,behaviors,Loyalty card and transaction-level household purchase data with multi-channel coverage across all product categories.,DLX,Behaviours/Purchase behavior/Food and drink/Beverages/Coffee (K-Cup)
6002868483222,Adam's Peak,,65380,interests,,,Interests/Additional interests/Adam's Peak
6004843990617,ASAP Rocky,,5365740,interests,,,Interests/Additional interests/ASAP Rocky
6003209194976,Dana Fuchs,,87660,interests,,,Interests/Additional interests/Dana Fuchs
106336172738055,FAST-NUCES,,37428,education_schools,,,Demographics/Education/Schools/Universities/FAST-NUCES
6003633106783,Juan Luis Guerra,,7428370,interests,,,Interests/Additional interests/Juan Luis Guerra
6003290624511,ASVEL,,51150,interests,,,Interests/Additional interests/ASVEL
6003092705617,Israeli-occupied territories,,1785450,interests,,,Interests/Additional interests/Israeli-occupied territories
6002961987846,Corsica,,3742760,interests,,,Interests/Additional interests/Corsica
6003255448413,HMAS Darwin (FFG 04),,5810,interests,,,Interests/Additional interests/HMAS Darwin (FFG 04)
6003221785122,Amway Australia,,2770,interests,,,Interests/Additional interests/Amway Australia
382085809472,Bandamax,,4916,work_employers,,,Demographics/Work/Employers/Bandamax
116005955081141,Referee (basketball),,6837,work_positions,,,Demographics/Work/Job Titles/Referee (basketball)
145649311346,SAGARPA_mx,,2447,work_employers,,,Demographics/Work/Employers/SAGARPA_mx
6003543563658,Alzheimer's Research UK,,277300,interests,,,Interests/Additional interests/Alzheimer's Research UK
6003369171575,Finns,,566610,interests,,,Interests/Additional interests/Finns
6003845873852,Bni Success Chapter,,510,interests,,,Interests/Additional interests/Bni Success Chapter
112115695467450,Geidai,,25251,education_schools,,,Demographics/Education/Schools/Universities/Geidai
6004038480809,Lufthansa Flight Training,,5490,interests,,,Interests/Additional interests/Lufthansa Flight Training
6003380199202,KRU,,541030,interests,,,Interests/Additional interests/KRU
134715623223124,"A J High School, Vaso",,5157,education_schools,,,"Demographics/Education/Schools/Universities/A J High School, Vaso"
6004122070506,Western Asia,,46267510,interests,,,Interests/Additional interests/Western Asia
